6152,-16123,4871
6152,-14075,3079
6408,-12539,1031
6920,-11515,-1017
6919,-9467,-2297
6919,-7163,-3577
6663,-6139,-5881
6919,-5883,-7417
5639,-4091,-10233
4103,-3067,-11513
4359,-2299,-13817
5639,-1275,-15609
5127,-763,-16633
4615,5,-17656
3847,517,-19448
2567,517,-21240
2567,773,-21752
3591,517,-21752
3591,773,-21752
3591,517,-20984
3335,-763,-18937
3079,-1531,-15609
4871,-3067,-11257
7687,-4091,-6137
7943,-6395,-761
7687,-9723,4615
7944,-12283,9991
8712,-14843,14855
9736,-17403,19207
9736,-20987,22791
8968,-23803,25863
7944,-25595,27399
7944,-26107,27911
7944,-28923,30215
7944,-31227,30471
7176,-31739,31495
6664,32517,31495
6920,31493,32007
7176,30725,32519
6408,30213,32263
6152,29445,32519
5640,29189,32263
4104,28421,-32505
3848,28165,-32505
5384,28421,-31993
5640,28421,-32249
4872,28677,-31481
4616,28677,-31737
4104,28421,-31481
4872,28677,-31481
5128,28933,-31737
4360,28933,-32249
2312,28933,-32761
2056,29189,32007
2568,28933,31495
2312,28677,30727
3080,28933,30471
3080,29189,30471
2824,29189,28935
2824,29445,28167
3080,29445,27143
3080,29189,26631
2824,29445,25607
2824,29445,24583
2824,29701,23815
3336,29957,23559
3080,29957,22791
2568,29701,21511
2056,29701,20743
2312,30213,20743
2568,30469,19975
3336,30725,19207
3080,30469,18695
2312,30725,18183
2056,30981,17927
1544,30213,16903
1544,29701,16135
2312,29957,16135
2824,30469,16135
2824,30469,16135
2312,30469,15879
1800,30725,15367
1544,30981,15367
1800,30981,15367
2312,30725,14855
2312,30725,14855
1032,30725,14343
1288,29957,13831
1288,29957,13575
1800,30213,13319
2056,30469,13575
2056,30725,13319
1800,30469,13319
1800,30213,13319
1800,30469,13319
2056,30725,13319
2056,30981,13319
1800,30981,12807
1800,30469,12807
2568,30213,13063
2568,30725,13063
2312,31237,12807
1800,31237,12807
2056,30725,12807
3080,30725,12807
3592,30981,13063
2568,31237,13063
2056,31237,13063
1544,30469,12295
1544,29701,11783
2568,30469,12807
2824,31237,13319
2824,30981,13063
2312,30725,12551
2056,30725,12551
2824,31237,12551
2824,31493,12807
2824,31237,13063
2824,31493,13063
2056,31237,12551
2056,31493,12551
2312,31237,12551
2312,31493,12295
3080,31749,12295
3080,32261,12807
2824,32005,13063
2568,32005,13063
2568,32005,12807
2824,32261,13063
3592,32005,13319
3336,32261,13575
3080,32005,13575
3336,31749,13575
3592,31749,13831
3592,31749,13575
3336,32005,12807
3592,-32763,12807
4360,-32763,13063
5128,32517,13575
4360,-32763,13831
4104,-32507,13319
3080,-32763,12807
2824,-32763,12551
3848,-31227,13319
4616,-29691,14343
6152,-29179,14343
7432,-28923,14599
7688,-28155,14855
8968,-26619,15367
11016,-25851,16903
13064,-25083,17927
14600,-22267,18183
17672,-18683,19719
21512,-16635,21511
23304,-16635,22279
22792,-17915,22023
20232,-19963,21511
19208,-20987,21255
19464,-23547,20231
17928,-24571,19719
13064,-26363,18695
6664,-28411,17927
2824,-30203,17415
1800,-30715,16391
1288,-30971,15367
1032,-31227,15111
776,-32507,14855
1032,-32763,14599
1032,-32507,14087
776,-32251,13831
1032,-32763,13831
1544,32517,13831
1288,32517,13831
520,31749,15623
520,29957,20487
10248,29445,30215
-25592,-25851,-12537
8456,2054,19976
-26871,-18938,-13304
5385,-24313,5641
6666,-30713,4362
-4086,-31995,-24822
28937,20485,27146
-30711,1795,10760
32264,16387,-14841
-9465,-7677,-29178
13063,-20476,27654
29447,-20988,26374
-19449,-6908,30982
-5113,9988,-26873
1287,20485,-20985
3847,26373,-16377
4871,29189,-12281
5895,31749,-8441
5895,-31483,-5369
5383,-30459,-3577
5127,-30203,-2297
7175,-28667,-249
7943,-26619,775
8456,-25339,1031
8712,-24827,775
8968,-23291,519
10248,-20987,519
10760,-18939,775
11272,-17659,263
11272,-16379,-2041
11783,-13563,-3321
12039,-12027,-3577
11783,-9467,-4857
13063,-7675,-5369
13831,-4859,-7417
13831,-1531,-9209
13831,261,-9464
14087,1029,-10744
14855,3333,-12280
15367,6149,-13560
15623,7173,-14072
14855,8197,-15608
13575,9477,-18168
12551,11525,-19192
13319,12549,-19704
13575,12549,-20216
14343,13317,-22520
14343,14853,-24568
14087,15365,-25336
14087,15365,-25592
14087,15365,-27640
14599,15621,-29688
14343,15365,-29944
13063,14853,-30200
12807,15109,-30456
13063,14597,-30200
13575,13829,-30200
14087,11269,-27896
14087,10245,-25080
14087,8709,-22008
14343,5893,-18168
15367,3333,-13816
14343,261,-9464
13319,-2299,-4345
13063,-5627,519
11528,-8699,4615
11528,-10747,9479
11784,-12539,13831
11016,-15867,17415
9736,-18171,20231
8712,-19451,22535
8712,-20731,24327
8200,-22779,25607
6920,-24315,26375
5640,-25339,26887
5384,-26619,27655
5384,-27387,27655
5128,-28667,27911
4872,-29179,28167
4872,-29179,28679
5128,-29435,29191
4872,-29947,29447
4360,-29947,29959
4360,-29947,30215
4616,-30459,30727
5128,-30971,30471
4360,-30971,30471
4104,-30971,30983
3848,-30971,31751
4104,-31483,31751
4104,-31995,31495
4104,-31995,31495
3848,-31995,31495
3848,-30971,30983
4872,-30971,30983
4616,-30715,29703
3592,-30715,29191
3080,-30971,28167
2824,-31739,27911
2824,-31483,27143
3848,-30971,26375
4104,-30203,25863
4360,-28923,25607
5128,-27643,25095
6920,-27387,25095
8200,-26107,24583
8200,-25083,24583
9992,-22267,24327
11272,-21243,24583
13576,-19195,25095
16136,-15867,26887
18440,-13307,26887
20488,-13051,26887
20488,-15099,25863
19208,-17147,24583
18184,-17659,23815
15880,-19707,22791
12296,-22779,22023
5896,-26107,20743
776,-28411,19207
-504,-29180,18183
8,-29691,17415
-248,-30972,15879
-504,-31740,14855
-504,-31484,14343
-760,-31740,14087
-760,-31740,13831
-504,-31740,13319
-504,-31996,12807
-1016,-32252,12807
-1528,-32764,12295
-1784,32516,11527
-1784,-32764,11527
-1272,-32764,13063
-1272,32004,18695
8968,-32507,28935
-30200,-23291,-16633
1800,4614,15368
-31479,-18938,-14584
3337,-30457,8969
7946,20743,13322
-1526,26117,-16374
26121,-30204,-3575
29960,17155,14088
22792,27139,-15353
-20985,-2045,32518
2823,-20476,21766
19207,-31228,15622
30727,-23292,17158
-22009,-3836,23814
-7417,13828,-32761
2055,23045,-25337
5383,27653,-21241
5895,31237,-16889
6919,-30203,-11769
6663,-28155,-8441
6407,-28411,-8185
7943,-26363,-5625
8711,-24315,-4089
9223,-22011,-1529
10503,-21243,-1017
10759,-20731,-1785
10759,-17915,-1785
11783,-14843,-2041
12295,-13307,-2553
13063,-12795,-3577
14855,-9467,-4601
15879,-5627,-5881
16135,-3835,-6649
16647,-2043,-8185
17159,773,-9720
18695,4357,-11256
19207,6917,-11768
18695,7685,-13560
18695,8709,-15864
17159,11781,-17656
16903,14085,-18936
16903,13829,-20472
17671,14597,-22776
17671,16389,-24312
16903,17157,-26104
16903,17157,-26616
17159,16389,-29688
16647,16645,-30968
16135,16645,-31480
15879,15621,-31736
16135,13829,-31736
16135,12293,-30968
16391,11269,-27896
16647,8965,-24824
16135,5637,-21496
15623,2565,-17656
15367,517,-12280
15367,-2555,-6649
14855,-6395,-2553
12807,-9723,775
11528,-11771,5639
10504,-14331,9735
9480,-17915,12039
9480,-20475,14343
8456,-21243,16647
7688,-23035,18951
7688,-25339,19719
6152,-27131,19975
5128,-27387,20487
5128,-27643,21767
5384,-28411,21767
5128,-29435,22023
4616,-30203,21511
3848,-30203,21767
3592,-30459,21767
3848,-30715,22791
6152,-29435,25351
9224,-26363,28167
12040,-21499,31751
10504,-14843,-28409
1544,-3579,-20729
-13816,11524,-10744
-31992,29956,1288
15369,-17148,14600
-3063,-253,27144
-22007,15107,-26871
28425,29443,-15607
21513,-18941,-3575
21001,5123,5642
24074,-28413,8202
28938,1027,7435
-30198,11267,2571
-22262,10755,-7413
-9975,10755,-29685
4105,11012,-8693
9224,10500,-25589
26632,10756,30731
28935,-4604,12810
-26617,-4604,14601
-2809,-11772,23560
20999,7941,32264
-31993,-17659,-25849
-28665,-32763,-20217
-27129,21509,-15865
-24057,11781,-12537
-22521,4357,-10233
-20985,-2043,-7930
-18425,-7163,-7162
-17657,-11259,-6650
-15865,-12283,-5114
-16633,-12283,-3834
-19193,-12795,-2554
-21753,-15099,-2298
-23801,-17659,-2298
-24825,-18683,-2554
-24825,-18939,-2554
-23545,-19963,-2554
-22521,-20987,-3066
-21753,-20731,-3578
-21497,-19707,-3834
-22009,-18939,-4090
-22265,-17915,-4602
-22265,-17403,-5370
-21753,-15355,-5882
-21241,-13307,-6650
-21497,-12539,-7930
-22265,-12027,-8698
-23033,-9979,-9978
-22777,-9211,-10746
-22265,-8699,-11258
-22265,-8955,-12026
-22265,-7931,-13050
-22521,-5883,-13562
-23545,-5371,-13562
-24313,-5115,-13818
-25081,-2811,-13562
-26617,5,-12281
-28921,2565,-10233
32519,4869,-8441
29191,8453,-6137
27399,13317,-2553
25095,17669,1543
21768,20485,4871
18952,23045,7943
16904,25605,11271
15624,27141,12807
12808,29445,17671
12040,29957,19463
10248,30725,20999
9224,31237,23047
9224,30981,24583
8712,30469,24583
7688,30469,24583
7688,30469,25607
6408,30213,26631
6408,29957,26887
6664,29701,26887
6408,29445,26887
6152,28933,26887
6408,28933,26887
5128,29189,26887
4360,28421,26119
5384,28421,26119
6152,28933,26887
6408,28933,27143
5896,28933,26887
5128,28677,26631
5128,28421,26887
5640,29189,26375
5640,29445,26119
5128,29445,26119
3848,28677,26119
3080,28677,25607
3848,28677,25095
4360,28421,25095
4104,28421,25351
3848,28677,25095
3848,29445,24071
4616,29189,23815
4360,29189,23815
4104,29189,23559
4360,29701,22535
3080,30213,22023
3336,30213,21767
3592,30469,21255
3336,30981,20231
3080,31749,19975
3336,31493,20231
3336,31493,19719
3592,32517,18695
3592,-31995,17927
3080,-32251,17671
3336,-32507,17671
2824,-32251,16391
2056,-32507,15111
2056,-32507,14855
2312,-30715,15111
2312,-30715,14599
3080,-30459,14855
3080,-30971,14087
2312,-30971,13319
2312,-30459,13063
2312,-30203,13063
2312,-29947,12295
2568,-29947,11527
1800,-29947,11015
1288,-30459,10759
2056,-30203,10759
2824,-30459,10759
2824,-30203,10759
2056,-29691,10759
1544,-29435,10503
1800,-29179,9735
3336,-29179,9991
3592,-29179,9735
2568,-29435,9735
1800,-29691,9223
2312,-29947,8967
2824,-28923,8711
2824,-28667,8711
2056,-28923,8711
2312,-28923,8711
2056,-28155,8711
4360,-27131,8711
4104,-27131,8711
2568,-28155,8455
2056,-28411,8199
1544,-28411,7175
2824,-27899,7175
3080,-27387,7687
2824,-27643,8455
2824,-27387,8455
3080,-27131,7687
4104,-25339,7687
4872,-24059,8455
6152,-24059,9479
6920,-23547,9991
7944,-22779,9735
8456,-21499,9991
10248,-19963,11527
13576,-17915,13319
17416,-14075,14343
20232,-11003,15623
21768,-11003,16135
22024,-13307,16135
21000,-13563,15879
18440,-16379,14599
17160,-17915,13575
16136,-19451,13575
12552,-21243,13319
6408,-22779,12551
1544,-24827,11015
1032,-26107,9991
1032,-26363,10247
1032,-26107,9991
1800,-26107,8967
5640,-24827,9735
8712,-21755,11783
9736,-17659,15879
8968,-10235,20743
3848,-251,26887
-3832,10244,-30200
-11512,20484,-19448
-17400,29188,-6904
-16888,-22012,11528
-9207,4612,-25591
-3063,-13820,13321
10,-23035,-12022
5130,8197,6155
-245,9476,6155
-5877,9476,6923
-10229,6915,-24821
-29942,25859,-9718
-16119,19715,19209
11785,-26108,-4344
-29176,12548,-20728
-11000,-6396,-31225
2824,-18939,26375
11016,-26619,20231
13576,-31739,14855
13832,28421,9991
14088,24069,5127
16648,22277,2055
17672,20997,-1273
17671,19205,-5113
18183,16389,-8185
19975,15109,-10745
21767,14853,-13305
22023,14085,-15865
24071,13061,-19193
24839,11781,-22265
25095,11525,-24569
26119,11525,-27385
26631,11781,-30713
28679,12037,32007
29191,12037,31239
31239,13061,27399
32007,14853,24327
-32761,16133,20999
-31737,16901,19207
-30457,18181,16903
-30201,19973,14343
-30201,20997,11527
-29945,21253,9223
-30969,22021,7431
-31481,23557,4871
-30713,24837,2055
-29433,25349,519
-29433,25349,-1273
-30202,26117,-3577
-30202,27397,-6393
-30202,27397,-7929
-30714,27397,-9721
-32250,28165,-12025
32262,29445,-13817
31750,30213,-14329
