-8953,12293,-3064
-8697,12293,-3320
-8953,12037,-3832
-9209,11269,-4088
-9465,10757,-4344
-9721,11013,-4344
-9721,10757,-4088
-9209,10501,-3576
-9465,9221,-3832
-9721,8965,-3832
-10233,8709,-3576
-10489,8197,-3576
-10489,6917,-3064
-9977,6917,-2808
-10233,7429,-2552
-10489,7941,-2296
-10489,7941,-2552
-10745,8197,-2552
-10745,8197,-2296
-9977,8709,-2808
-9465,9221,-3320
-9721,9221,-3320
-9465,9477,-3064
-9465,9221,-3064
-9465,9221,-3832
-9721,8965,-3832
-9721,9221,-3576
-9977,8709,-3576
-9977,8453,-3320
-9977,8453,-3320
-9977,8197,-3064
-9721,7685,-3320
-9721,7429,-3832
-10489,6405,-3832
-11001,6405,-3576
-11001,6405,-2808
-10489,6405,-1528
-10745,6149,-1272
-10745,5893,-760
-11001,5381,8
-11000,4869,264
-11256,4357,264
-11512,4101,264
-11256,4101,-504
-11257,3845,-1272
-11769,3845,-2040
-11769,4869,-2040
-11513,5125,-1784
-11001,4869,-1784
-10489,5125,-1784
-10745,5125,-2040
-10489,5125,-2040
-11001,4869,-1272
-11257,4357,-1272
-11513,4357,-1272
-11513,4869,-504
-11513,5893,1288
-10488,6917,2056
-9464,11525,-2296
-9465,15109,-11768
-8953,20997,-25848
-6393,30981,20744
-3321,-20475,-2296
-762,-4347,-26872
1798,11782,16905
5382,25606,1545
7942,-30970,-8439
8965,-26618,-14583
9221,-25082,-18679
9733,-25082,-19959
8453,-28410,-19959
7685,32006,-18167
6405,26630,-14327
6149,22278,-9207
7173,18694,-4087
8453,15366,9
9990,12294,5385
10758,9990,13321
10758,5126,23049
10246,-4858,-31480
8454,-17146,-19192
5382,-29690,-5880
4102,32262,-1528
6,10502,18184
-1529,517,28168
-3577,-6395,-28153
-5625,-11003,-19705
-6649,-15867,-12537
-7673,-19963,-5881
-10233,-23803,1031
-11768,-25083,7175
-12536,-26107,12295
-12792,-27387,16391
-13816,-27387,20487
-15096,-25851,24583
-16120,-24315,27143
-16120,-22779,29191
-15864,-20987,30727
-16376,-19451,-32761
-16376,-18939,-31737
-16376,-19195,-30969
-15864,-20731,-29945
-15864,-22011,-27385
-15608,-23035,-25337
-15864,-23803,-23801
-16376,-24827,-22009
-16632,-26619,-19961
-16888,-27131,-18681
-17400,-29947,-14585
-17144,-31995,-12281
-17912,31493,-9977
-18680,29957,-7417
-18680,28677,-4857
-18680,27141,-3065
-19960,25349,-249
-20728,24069,2311
-20727,23813,3335
-20471,22533,4103
-20727,22277,4871
-20983,21509,6407
-20983,21509,6407
-20983,23045,6407
-21239,25605,5383
-20727,28165,3591
-20727,30725,1543
-19959,-31483,-761
-19192,-28155,-3577
-17912,-24315,-6649
-17400,-21755,-9465
-16376,-18683,-12793
-15608,-15611,-16633
-15608,-12795,-22009
-15352,-11771,-23545
-14840,-7675,-30713
-14072,-4091,30215
-13560,-1531,26631
-13048,1285,23560
-12792,3077,20744
-12024,5125,17416
-11512,6661,15368
-10744,6661,13576
-10744,6917,12296
-10232,7173,11016
-9720,6917,9224
-9464,6917,8456
-8952,7685,7944
-8952,8197,7432
-9208,8453,6408
-8952,8197,6152
-9464,8197,5896
-9464,8197,5896
-9464,8197,5640
-9464,7941,5640
-9464,8453,5896
-9208,8709,5640
-9464,8709,5128
-9464,9221,4872
-9208,9733,4616
-8952,10501,4360
-9208,10757,3592
-9208,11013,3592
-9208,12037,3336
-8952,12549,3848
-8696,12805,4616
-8440,13061,6920
-7672,14853,6664
-7672,16901,1288
-6904,20229,-11000
-6137,26885,-27896
-4345,-27387,15624
-2041,-12539,-9720
1030,3078,30985
3334,16902,10761
5894,27910,-3063
7173,-30458,-12279
7941,-26618,-18679
8197,-25338,-22263
7941,-26362,-23543
8197,-28922,-23031
7941,32518,-20727
7429,27142,-15607
7685,22534,-9975
8197,20998,-8439
10245,14342,-759
10501,9478,7177
9990,3590,17417
9478,-4858,28936
8198,-16122,-24568
6662,-27642,-11512
3846,27142,1544
2567,19206,13576
775,12038,22792
-1017,5893,32008
-2809,517,-23800
-3833,-4091,-14585
-5881,-8955,-7161
-7417,-13051,7
-8952,-15355,6663
-9208,-16635,12807
-9976,-17915,16903
-11256,-18939,20743
-13048,-18939,25095
-13560,-17915,28935
-13816,-16635,31495
-13816,-15867,-32505
-14584,-15867,-30457
-14840,-16891,-27897
-14840,-17403,-27385
-14584,-19195,-24057
-14840,-20475,-20985
-16376,-21755,-18425
-17400,-23291,-16121
-17400,-24315,-14841
-17144,-24827,-13049
-17400,-26107,-9977
-18936,-27131,-7161
-19960,-28923,-5881
-19704,-30459,-4345
-19960,-31483,-2297
-20728,-32251,-1529
-21240,32517,-1529
-21240,32517,-1529
-20472,-32507,-1785
-20472,-31227,-1529
-20472,-28923,-1273
-19704,-26107,-3065
-18424,-23035,-5881
-17400,-19707,-7417
-17144,-15867,-8697
-16376,-11771,-11769
-15608,-8187,-16121
-15096,-4603,-19449
-15096,-3323,-19705
-13816,2565,-25336
-13048,5381,-29688
-12280,6661,32008
-11768,7941,29960
-11768,8965,27400
-10744,9989,23304
-9720,10245,20488
-9464,10501,18952
-9464,10501,17672
-9464,10501,14600
-9464,10757,12040
-9208,10501,12296
-9208,9221,12552
-8952,8197,11272
-9208,7429,9992
-9464,7173,9480
-9208,6405,9992
-8952,6405,9736
-9720,6405,8456
-9720,8197,8200
-9464,8709,8200
-9208,8453,8456
-9464,8453,8200
-9464,9477,7688
-9208,9477,7432
-8952,9221,7176
-8952,9221,7176
-9976,9221,5640
-10232,9733,4360
-9720,9989,2824
-9464,11013,1544
-9208,12037,1032
-9208,12037,8
-8952,11781,-1016
-8953,12293,-1784
-8953,12549,-2040
-8953,12293,-2552
-8441,12293,-2808
-7161,12293,-3064
-7417,12037,-760
-7673,12293,1032
-8184,12805,264
-7928,15365,-5880
-6393,19461,-17656
-4601,26117,31496
-3065,-28155,9992
-249,-13307,-15352
3334,3334,25609
7174,17926,6665
7686,21766,1801
10758,-31226,-14583
11525,-28154,-19447
11525,-27898,-22007
11781,-28922,-22007
10501,-31738,-21495
9733,29446,-19447
9989,25094,-15095
10245,20998,-9719
10501,17926,-5367
12037,16134,-1783
13317,14086,5641
13318,10758,15881
13318,4102,27145
12294,-5882,-27128
10246,-17914,-14072
6918,-30714,264
3847,21766,12296
1543,11270,22792
-1017,2053,-32760
-2041,-5371,-22521
-3321,-11003,-13305
-5113,-16123,-6905
-7161,-20731,-249
-9209,-23547,7175
-9976,-24059,9735
-11000,-25339,15623
-12024,-25851,18439
-13304,-25595,22791
-14584,-24315,27655
-14584,-21755,30471
-14584,-19963,32007
-15352,-19707,-30969
-15608,-19963,-28409
-15608,-19451,-26617
-15352,-19963,-25337
-15352,-21755,-22521
-15864,-23803,-19449
-16632,-25083,-16889
-16632,-26363,-15865
-17144,-29179,-13049
-18168,-32763,-8953
-19704,30469,-6649
-19960,29701,-4601
-19448,28165,-2297
-18680,26373,1031
-18935,25349,3335
-18679,25605,3591
-18935,25349,4103
-19447,26117,6407
-19703,26629,7687
-19703,28677,7943
-19703,30213,6663
-19703,32517,5383
-19447,-29947,3335
-18167,-25595,-1017
-16376,-21243,-4857
-15096,-17403,-7161
-15352,-13307,-10489
-15608,-9723,-14585
-14072,-5627,-18681
-13048,-2811,-22265
-12536,-507,-25593
-12536,2053,-28920
-12024,4101,-32504
-11512,5125,30472
-10488,6149,28168
-10232,6661,24840
-11000,7173,20488
-11512,7685,17928
-11000,7941,15880
-9976,8197,12808
-9464,8709,9992
-9464,8965,8712
-9208,9221,8456
-9464,9221,8456
-9464,8197,6920
-9464,7429,6152
-9464,7429,6408
-9208,7429,6664
-8440,7173,6664
-8696,7173,6920
-9720,7173,6664
-9976,7429,5640
-9720,8197,5128
-9464,9733,4360
-8952,11013,4104
-7416,11013,3848
-6648,11525,3592
-6904,12293,3592
-6648,13061,3848
-6648,13829,3848
-7160,13829,4104
-6904,14085,3080
-6648,14853,2568
-6392,14597,2568
-6648,14341,2568
-6904,14341,1544
-6904,14085,520
-6136,15109,-248
-5369,15365,8
-5368,14597,-248
-5881,13573,-760
-6649,12293,-1016
-7161,11525,-504
-7417,11269,-760
-7417,10757,-760
-7417,10501,-1016
-7417,10245,8
-7672,10501,1544
-6904,11013,3848
-6904,12293,2824
-5880,14597,-4088
-5881,17925,-15352
-5625,24837,-30712
-3577,-29947,14600
-3577,-17915,-10232
-3578,-4603,31496
-2042,7941,12809
-506,15877,265
262,19462,-8695
261,19462,-13303
-1531,16645,-14839
-4347,10501,-14071
-5883,3333,-10999
-6907,1029,-9719
-8699,-12283,520
-8186,-19195,7176
-6138,-22267,12808
-3322,-23547,18184
-1786,-25595,25096
-1530,-28923,-30968
-762,31237,-20216
518,23814,-9464
518,14598,2824
-505,4357,14856
-2041,-4347,25095
-3065,-9979,-31225
-3321,-14331,-23289
-3833,-18939,-15353
-4345,-22011,-8441
-4857,-24571,-1529
-5369,-26107,4871
-5880,-26363,10759
-5624,-26363,15367
-6136,-26107,18951
-7160,-24571,23047
-8696,-23035,26887
-10232,-22011,30727
-10232,-19707,-32505
-10744,-18427,-32249
-11512,-17403,-29945
-11512,-18427,-28665
-11768,-19963,-27385
-11256,-20731,-25849
-9976,-22267,-23545
-10232,-24059,-21497
