8455,2310,-17400
8199,1798,-17400
7175,774,-17144
6919,6,-17400
7687,262,-16632
8199,6,-16120
8199,-250,-16377
7943,-250,-16889
7687,6,-16888
7431,6,-16632
7687,-250,-16633
7687,-250,-16633
7943,-250,-17145
7687,-250,-17657
7943,6,-17400
7943,-506,-16889
7175,-1018,-16633
6919,-1530,-16633
6919,-1274,-16889
7175,-1274,-16377
7687,-506,-16633
8455,-506,-16633
7943,-250,-16633
7943,-250,-16889
7687,-250,-17145
7687,6,-17144
7431,6,-16888
7687,-250,-16889
7687,-250,-17145
8199,518,-17144
8199,774,-16888
8199,774,-16632
7943,262,-17144
7943,6,-17144
7943,774,-16376
8711,2310,-13816
9735,5638,-12536
10503,9222,-14328
12039,13830,-18936
14599,18950,-26616
15367,27398,23304
15623,-27386,2056
17415,-12538,-24312
19974,7174,13321
23046,32262,-14071
26117,-4090,28937
27909,26886,11274
29701,-7674,1290
29957,15878,-1781
27396,20486,4363
23813,11270,18955
20997,-11770,-25590
18181,22534,-1014
13829,-7930,23561
9478,27142,-18679
6406,-4346,4616
6407,-32506,24072
6151,25094,28936
5639,-2298,-18169
5639,-9210,-12537
6151,-13818,-8697
6407,-17146,-7161
6407,-19706,-6137
6151,-22266,-3833
5895,-24570,-1273
5383,-27130,-505
4871,-28410,-249
4359,-28922,-249
4359,-29946,263
4616,-31482,519
4616,-31738,775
4872,-31738,1287
5128,-31994,1543
5640,-32762,2567
5896,31750,2567
5896,30470,2567
5896,29958,3847
6152,29446,4871
6920,28166,5127
7176,27398,5127
7176,27142,5895
7176,26630,6407
6920,25862,6663
7944,23814,6919
7944,23302,7431
8200,23046,8711
8200,21510,9735
8200,20230,9991
9224,19974,10759
9736,19206,11527
9992,17670,12807
9480,15878,12807
8968,14854,13319
9480,14086,14599
9992,12806,16135
10248,11270,17159
10248,9990,17671
9992,9478,18183
9992,8966,19463
9992,7942,19463
10248,7686,19463
10504,7686,19463
11016,7686,19207
11016,7942,18951
11528,8710,18695
11784,9990,18183
11784,12550,17671
11016,13318,16903
11016,16390,14087
11784,19718,13319
11784,23302,12807
11528,26886,10247
11784,29958,7687
11528,-31482,5383
12040,-26362,3847
12040,-21754,1543
11784,-18426,-1529
12039,-14586,-3577
12551,-10490,-4857
12807,-6906,-6137
12551,-4602,-8441
12807,-2554,-10489
13319,262,-10744
13575,3334,-11768
13575,4358,-13048
14087,4870,-14072
14343,6662,-14072
14343,8198,-14328
14599,8966,-15608
15111,9478,-16376
16135,10502,-16376
16391,12294,-16120
16135,12550,-16632
16903,13574,-17912
17927,15110,-17656
18695,17926,-17912
19207,21510,-19448
20231,26118,-22264
20231,32518,-24824
21255,-25338,-26616
21255,-16378,-28664
21511,-7162,-30712
