-27129,-8187,-17911
-27129,-4091,-21495
-26873,1029,-25590
-25337,6661,-29430
-24569,12549,-32758
-24057,16389,31242
-23289,16389,30986
-22265,15365,30986
-22009,-5627,-27639
-22777,-21243,-22007
-24057,26885,-15351
-25849,6917,-7671
-27385,-13563,-248
-30457,29957,7944
31240,9733,15624
27656,-5883,22023
23816,-18427,26631
19208,-27131,30215
15368,-32251,-32249
11784,29957,-29945
8968,27909,-29177
7432,27397,-28409
5896,28677,-28409
5640,31237,-29177
6408,-32251,-30457
6920,-29179,-30713
6664,-23291,-29177
5384,-15099,-26617
3848,-7163,-23033
3592,1285,-19960
4872,11013,-17144
8968,21253,-16632
11016,24837,-16376
19208,-28155,-17144
22536,-25339,-17400
22536,-26107,-14072
20744,-29691,-7672
17672,30213,776
15881,24581,7688
14089,20229,14088
13321,17157,17416
12553,14341,16648
12297,12293,12040
11785,12549,7944
10761,13829,5640
7945,15877,2568
4873,19973,-3320
2824,26373,-12280
1800,-32507,-20728
2312,-24827,-27896
4360,-16891,30216
7176,-8699,22536
11016,517,16649
13832,8709,13065
16136,14853,8969
18952,20485,5641
21000,24581,4617
20744,25093,5129
21000,26885,5897
21000,28677,5897
20744,30725,5641
20744,32005,5129
21000,-32251,4873
21000,-30715,4361
20744,-28667,3593
20744,-26619,3337
21000,-25083,3081
19976,-22779,2313
19720,-19451,1289
19720,-16891,521
19464,-14843,9
19464,-12283,-759
19719,-9979,-1783
19719,-6907,-2551
19463,-4603,-3063
19463,-1787,-4599
19719,773,-5622
20231,3333,-6902
19975,5381,-7670
19719,7173,-8182
20231,9989,-8950
20231,12805,-10486
19975,13317,-10742
20231,14853,-12022
20487,16389,-12790
20999,17669,-14070
21511,18693,-15094
21255,18949,-15606
21255,19461,-16630
21511,20485,-17398
21511,20741,-18422
21767,20741,-18934
22023,19973,-19190
22023,19205,-19446
22279,19205,-19446
22279,18437,-19446
22023,16901,-19702
22023,15877,-19702
22279,15621,-19446
23303,14341,-19190
22791,12293,-19190
22279,11269,-18422
21767,9989,-17654
21511,8197,-17654
21767,6405,-16886
21767,5125,-15350
21767,3589,-14582
22023,3333,-14582
22023,261,-13046
21767,-2299,-12023
21767,-4347,-10743
21767,-5627,-10231
22023,-7163,-9463
21767,-8955,-8183
21767,-10235,-7159
22023,-11259,-6391
22279,-12283,-5623
22535,-14331,-4855
22535,-16123,-3831
22791,-16891,-3063
23047,-18683,-2295
23047,-20987,-1271
23303,-22523,-247
23303,-23803,1033
23048,-24315,1289
23304,-25595,2057
23560,-26619,3337
23816,-28155,4361
23560,-29435,4873
23816,-30971,6153
24072,-32763,6665
24584,32005,7689
24840,32005,7433
24840,29701,7945
24840,28421,8457
24584,27141,9225
24328,26629,9225
24840,25861,9481
25096,25093,9737
25096,24581,9737
25352,23813,9481
25352,22533,9481
25096,21509,8713
25352,20997,8713
25352,20741,8457
25352,20229,8201
26120,19973,7689
26120,19461,6921
26376,19717,6409
26120,20229,6409
26632,20485,5641
26888,20485,5129
26632,20741,5129
26376,20229,4361
26376,19717,4105
26120,19461,4105
26632,19461,4361
26632,19461,4361
26632,19717,4361
26632,18437,4361
25864,17157,5129
25864,16901,5385
26120,16901,4361
26120,17157,2825
25864,17157,2825
26120,17413,4617
26120,17925,5129
25864,18181,4617
25864,17925,4361
26120,16645,5129
26376,14853,6409
25864,12549,6409
25864,12293,5641
25608,12293,4617
25608,12805,4873
25352,14085,4873
25352,14597,4105
25608,14853,4105
25608,13829,4617
25352,12549,6665
25864,12037,6921
26120,12293,6153
26120,12293,6153
25864,14341,5385
