520,-6648,32263
-3064,-13561,-27385
-6648,-20217,-22009
-7928,-22009,-19193
-6136,-17145,-19449
-1016,-4089,-26105
7432,14088,27656
10504,19464,23816
22792,-16376,4616
27912,264,-3319
31495,15624,-10999
-32505,27656,-14583
30215,-32504,-12791
23047,27144,-5367
12807,10504,6921
2824,-15096,21256
-4856,22791,-30456
-9208,1543,-18680
-12024,-13049,-9721
-13816,-24057,-2809
-14840,-30969,3335
-15863,29703,8967
-16631,28679,14087
-16631,28679,17671
-15607,29447,17927
-14071,-31993,15879
-11511,-26105,9479
-8439,-21753,263
-6647,-19705,-8697
-4344,-18169,-15097
-2040,-15097,-20473
264,-13304,-26361
1032,-13304,-28409
4360,-11256,29703
5640,-9208,26119
6920,-7672,22279
7432,-7416,19207
7432,-7416,18439
7432,-7416,18439
8200,-7416,18183
8200,-7672,17415
8456,-7672,17671
8968,-7672,17415
9224,-7672,15879
8968,-7928,15879
8712,-7928,16135
8712,-7928,15623
9480,-6136,15111
9736,-4600,13319
10248,-4088,12551
10760,-3320,12295
11528,-1016,11271
12040,1544,9480
13064,3848,8200
13320,5128,7688
14088,7688,6920
14600,10760,4872
14600,11272,3848
16136,14600,2824
16392,16648,2824
17160,19720,1288
17416,21768,264
17672,23048,8
17672,24328,8
17928,26376,-760
18439,27656,-760
18439,27400,-760
18695,27400,264
18184,27912,1544
17160,28168,2312
16648,27144,2824
16648,25352,4104
16648,25352,5896
15624,24584,6920
14856,23560,7688
14600,22024,8968
13576,20232,10760
12808,19464,11784
11016,18952,12040
11272,16904,13320
11016,16136,15112
10760,15880,15880
10248,15624,16136
9480,13832,16904
10248,12552,17672
9992,12552,18952
9736,12040,19720
8968,11016,19720
8712,10504,19464
8712,10504,19464
8968,10248,20488
8456,9736,20488
7944,8200,20488
7944,7944,20488
8200,7688,20232
7176,7176,21000
6920,6408,21512
6920,5384,21512
6920,5384,21512
7176,5384,21768
7432,4616,21768
7432,3848,22536
7432,3336,22792
7432,3080,22536
7176,2824,22280
7176,3080,23304
7688,3848,24072
8200,4616,23816
8200,5640,24072
8456,5896,25096
8456,6664,25608
8712,7688,24584
9736,9992,22280
11016,11784,19976
11784,13064,17416
11784,14344,17160
12040,15112,16648
12296,16392,16392
12296,16648,16648
12296,17672,17672
12296,17928,18184
12552,17928,17928
12552,17672,17672
12552,15624,17160
12040,14600,17416
11272,14088,18952
11016,12552,19720
10760,9736,19976
9992,8456,20744
8456,7432,21512
7176,6152,22280
7176,5128,23048
7176,4616,22792
6408,4360,23048
6408,4360,23560
6408,3592,23304
6408,3080,22792
6408,3336,23048
