264,-4342,29959
8,-4854,30983
776,-5366,-32505
1288,-5878,-30457
1544,-5110,-29433
1032,-5622,-29177
1032,-6902,-27641
7432,-4854,-27641
2056,-7926,-25081
1288,-7926,-25081
8,-9206,-24825
-1528,-11511,-23801
264,-11254,-23289
264,-10230,-23033
264,-10230,-23289
-2296,-11511,-22777
-2296,-12279,-22777
-1016,-12023,-22777
264,-11254,-23289
-1016,-11255,-23545
-1272,-11255,-23801
-2552,-12023,-23801
-2552,-12279,-24825
-2296,-10743,-25337
-1784,-9463,-26105
-1016,-8439,-26617
-504,-8439,-27385
-760,-6903,-28921
-504,-5879,-29689
1032,-4086,-30713
2568,-2294,-31737
3080,778,32264
9736,5386,30984
5640,7946,29192
5640,9226,28168
2824,9482,26376
1032,10506,25096
1544,11530,23816
1032,10506,22536
1032,9994,20232
-760,9737,18696
-248,9737,17160
1032,9994,16648
1800,10250,15880
1288,12042,14856
2056,12554,12040
2056,11018,8200
520,7690,5128
-1784,4873,3336
-3064,3081,2312
-2808,2313,1800
-2040,1289,264
-1784,9,-504
-2553,-1015,-505
-2809,-1527,-505
-3065,-1527,-249
-2553,-2551,-761
3591,-1014,-1529
-2809,-4343,-1017
-3065,-4343,-505
-2809,-4855,-505
-2553,-5623,-249
-1785,-6135,-249
-3065,-6903,7
-3064,-7159,263
-3832,-8439,7
-3320,-9463,-249
-3065,-9207,-249
-3065,-8695,263
-3064,-8439,263
-2040,-8695,263
-3576,-11511,519
-5624,-14071,263
-7160,-15607,7
-6904,-16631,-249
-6905,-20215,-1529
-8441,-22775,-2553
-9209,-18935,-4601
-7161,-8951,-7417
-3321,3849,-11256
-505,13065,-13304
263,22538,-13560
6151,29194,-14328
2055,-24310,-19960
3591,-12790,-24056
10247,7434,-27127
19463,26890,-26615
30215,26890,-18167
-27641,7946,-503
-22521,-14326,16648
-22520,-27126,23816
-19192,31498,31496
-17912,8458,-14584
-20472,-29174,8199
-23287,-1014,26886
-21239,-27126,-27386
-20215,13834,-8186
-18935,-9974,15109
-18678,-18166,20741
-20726,-16118,19461
-26870,-19190,21765
-32502,-20726,22789
30986,-16886,21253
29962,-4854,20997
29194,12298,6918
24074,-32502,-31482
11785,-8438,1542
13577,1802,-7161
3080,-26358,21255
1032,-8182,775
-3576,1545,-15608
-7673,5129,-23544
-6393,7945,-26616
-4857,10505,-28664
-4857,10249,-29176
-8697,9737,-28920
-8185,11273,-30968
-6393,13065,-32504
-6393,13065,-32504
-9209,11529,-32504
-8953,11785,32264
-8953,13065,30984
-8953,13065,30216
-9721,13065,30472
-9721,13065,30216
-9977,13065,29192
-9721,14345,28680
-9721,14345,28680
-10489,13577,28168
-10745,13577,27400
-10745,13833,26632
-10489,13833,25864
-5625,15625,25608
-11257,13065,25096
-11513,13065,24584
-11513,13065,24328
-12281,12297,24328
-12281,12297,24328
-12793,12041,23816
-12025,12041,23048
-12281,12041,23048
-12281,12041,23304
-13049,11785,23048
-12537,11785,22536
-13561,11273,22536
-12793,11017,22280
-13561,11273,22792
-13305,11529,23048
-13817,11529,23048
-13305,11529,23048
-13561,11529,23304
-14073,11785,23560
-14073,11529,23816
-13049,12041,24072
-13049,13577,24328
-12537,14345,24840
-13049,14345,24840
-8697,15625,25096
-12281,15369,24840
-10745,17161,25096
-10745,17161,24584
-11769,16905,24584
-10745,18441,24328
-10233,19209,24840
-7417,19977,25096
-8185,19977,25608
-8441,19977,26120
-8697,20233,26632
-6905,20233,27400
-6649,19209,28936
-6393,18953,29960
-6393,18697,30728
-5881,17929,32520
-5625,16137,-30456
-3833,16137,-29432
-3065,15881,-27896
-3321,14857,-26104
-2809,12809,-23544
-1785,11785,-22008
-1785,11529,-20984
-1529,10761,-19704
-1785,8713,-17400
3335,9482,-17144
-505,6921,-15352
-249,6921,-14328
-761,5129,-12792
-1273,4361,-11512
-249,4361,-11256
-761,3593,-11000
-1017,2057,-9720
-2041,777,-9208
-2041,777,-9208
-1529,1033,-8952
-249,777,-8952
-1017,-247,-8953
-1273,-247,-9209
-1017,521,-8184
-249,521,-7928
-249,-759,-7929
-249,-503,-8185
-1017,-759,-8185
-1017,-759,-7929
-1017,-1015,-7161
-1017,-1271,-7161
-1529,-1783,-6905
-2041,-1527,-7161
-1273,-1527,-6649
4871,266,-6392
1031,-758,-5881
775,-758,-5881
263,-1270,-5113
263,-1014,-4857
775,-758,-4345
519,-1014,-4089
775,-1014,-4089
-505,-1783,-3577
-505,-2039,-3577
-249,-2039,-3065
263,-1782,-3065
7,-1782,-2553
7,-1782,-2809
-505,-1527,-2553
-249,-1783,-2809
-249,-2039,-2041
519,-1526,-2297
775,-1782,-2297
-249,-2039,-2553
-1529,-3319,-2297
-505,-3319,-2297
263,-2294,-2041
1287,-502,-2297
775,-758,-2041
4615,-758,-1785
519,-2038,-2041
1031,-1782,-1785
775,-1526,-2553
-249,-2039,-2809
-505,-2039,-2297
-249,-2039,-1529
1287,-2038,-1785
775,-2038,-1529
-249,-1783,-1529
-249,-1527,-1273
775,-1526,-1273
519,-2038,-1273
519,-1782,-1785
-761,-2039,-1785
-505,-2295,-1785
-505,-2551,-1017
519,-2806,-1017
263,-2550,-1273
7,-2038,-1273
-249,-2295,-1017
-249,-2551,-1017
-505,-2807,-1017
-249,-2551,-761
-249,-2295,-1017
4359,-1270,-1017
263,-2294,-1017
519,-2038,-249
263,-1270,519
520,-246,775
520,1034,1544
520,2314,2824
2056,3850,3848
1800,5898,4616
2312,7434,6152
2568,7434,7944
